설립구분,표준학교코드,학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,설립일자,개교기념일,시도교육청코드,적재일시,위도,경도
공립,7081439,서울목운초등학교,서울특별시강서양천교육지원청,7996,서울특별시 양천구 목동동로 235,/ 서울목운초등학교 (목동),20090301,20090506,B10,20230326,37.5268422,126.8730282
공립,7081438,서울목동초등학교,서울특별시강서양천교육지원청,8010,서울특별시 양천구 목동동로12길 12,(신정동/서울목동초등학교),19731211,19740710,B10,20230326,37.5224794,126.8720859
공립,7081437,서울등현초등학교,서울특별시강서양천교육지원청,7578,서울특별시 강서구 화곡로65길 124,(등촌동/등현초등학교),19950110,19951021,B10,20230326,37.5612854,126.8477708
공립,7081436,서울등촌초등학교,서울특별시강서양천교육지원청,7669,서울특별시 강서구 등촌로39길 71,(등촌동/등촌초등학교),19820707,19821027,B10,20230326,37.5475357,126.8581999
공립,7081435,서울등원초등학교,서울특별시강서양천교육지원청,7577,서울특별시 강서구 화곡로65길 90,/ 서울등원초등학교 (등촌동),19941101,19941101,B10,20230326,37.5604595,126.8499055
공립,7081434,서울등양초등학교,서울특별시강서양천교육지원청,7580,서울특별시 강서구 강서로56나길 140,/ 등양초등학교 (등촌동/등양초등학교),19941130,19941130,B10,20230326,37.56480020000001,126.8446603
공립,7081433,서울등서초등학교,서울특별시강서양천교육지원청,7656,서울특별시 강서구 화곡로58길 86,(화곡동/등서초등학교),19841102,19841102,B10,20230326,37.5517629,126.8549434
공립,7081432,서울등명초등학교,서울특별시강서양천교육지원청,7585,서울특별시 강서구 강서로56나길 34,(등촌동/등명초등학교),19950901,19950901,B10,20230326,37.56062379999999,126.8422905
공립,7081431,서울등마초등학교,서울특별시강서양천교육지원청,7672,서울특별시 강서구 등촌로35길 12,(등촌동/서울등마초등학교),20061228,20090430,B10,20230326,37.5419866,126.8617578
공립,7081430,서울내발산초등학교,서울특별시강서양천교육지원청,7693,서울특별시 강서구 강서로46길 23,(내발산동/내발산초등학교),19831203,19840621,B10,20230326,37.5512822,126.8377987
공립,7081429,서울남명초등학교,서울특별시강서양천교육지원청,8077,서울특별시 양천구 중앙로23길 3,(신정동/서울남명초등학교),19911030,19911030,B10,20230326,37.5147894,126.8540583
공립,7081428,서울공항초등학교,서울특별시강서양천교육지원청,7798,서울특별시 강서구 마곡서1로 68,(마곡동),19821110,19830506,B10,20230326,37.5630186,126.8216307
공립,7081427,서울공진초등학교,서울특별시강서양천교육지원청,7810,서울특별시 강서구 마곡서로 33,/ 서울공진초등학교 (마곡동 749-2),19921125,19921105,B10,20230326,37.5578329,126.8226825
공립,7081426,서울계남초등학교,서울특별시강서양천교육지원청,8099,서울특별시 양천구 목동동로2길 54,/ 서울계남초등학교 (신정동/서울계남초등학교),19790506,19790506,B10,20230326,37.5099706,126.8601601
공립,7081425,서울경인초등학교,서울특별시강서양천교육지원청,7985,서울특별시 양천구 안양천로 1009,(목동/서울경인초등학교),19861127,19861127,B10,20230326,37.5327839,126.8863757
공립,7081424,서울개화초등학교,서울특별시강서양천교육지원청,7507,서울특별시 강서구 양천로 11,(방화동/개화초등학교),19560510,19560710,B10,20230326,37.5726397,126.8049577
공립,7081423,서울강월초등학교,서울특별시강서양천교육지원청,8042,서울특별시 양천구 신월로 97,(신월동/서울강월초등학교),19880209,19880506,B10,20230326,37.5160671,126.8339911
공립,7081422,서울강신초등학교,서울특별시강서양천교육지원청,7901,서울특별시 양천구 월정로 280,/ 서울강신초등학교 (신월동/서울강신초등학교),19850419,19850419,B10,20230326,37.5426771,126.8294753
공립,7081421,서울강서초등학교,서울특별시강서양천교육지원청,7930,서울특별시 양천구 오목로 31,(신월동/ 서울강서초등학교),19801018,19801018,B10,20230326,37.5222639,126.8405261
공립,7081420,서울갈산초등학교,서울특별시강서양천교육지원청,8100,서울특별시 양천구 목동로 31,/ 서울갈산초등학교 (신정동),19870909,19871126,B10,20230326,37.5117158,126.870068
공립,7081419,서울가양초등학교,서울특별시강서양천교육지원청,7533,서울 강서구 허준로 186,/ (가양동/가양초등학교),19920715,19920715,B10,20230326,37.5616907,126.8590379
