좌표정보(X),좌표정보(Y)
186284.6955,444519.7323
186257.3898,444975.6566
194140.34,455375.6228
189264.7332,445159.4006
,
189277.7617,444671.5517
189277.7617,444671.5517
192931.4468,447446.4547
190046.6076,443590.4358
189277.7617,444671.5517
189753.2018,442924.9269
189123.6141,444418.831
187527.6249,444558.4788
189527.8153,443176.7787
189715.6015,444054.0636
187145.9714,443270.739
186873.9978,442655.2707
186029.4537,443411.164
189849.9697,442587.8195
189221.889,445274.1928
191132.3684,442402.7754
194140.34,455375.6228
190344.514,443902.6318
190041.6611,443566.2562
189739.73,442953.9511
191605.9256,439458.0236
184971.9331,443477.6478
188177.06,444088.7465
190192.7675,444706.217
184189.476,443352.7027
187826.2048,444623.1444
186665.0764,444176.029
187322.0061,443096.1395
185991.1382,443376.9249
189622.1484,444010.0857
186529.2087,444447.4271
189277.7617,444671.5517
190845.2316,442639.4208
190779.8247,442527.528
185694.406,443029.4548
190203.7658,442754.369
190779.8247,442527.528
194281.1363,450667.7796
194140.34,455375.6228
186127.683,443908.4448
186356.8255,443788.1099
190687.1566,442833.0788
190126.3395,443109.6165
189737.5631,443329.4594
204319.0335,441421.2105
191029.3071,442318.4466
184166.7717,443875.6285
,
187090.1534,443266.6951
189781.5482,442783.4514
183179.7599,443790.254
184993.7367,443596.3893
185721.912,442967.0677
189067.276,444891.6056
189724.647,443029.395
190298.5546,443223.4812
186301.2117,443839.6579
184978.6667,444419.8667
189767.9289,442724.838
183640.5739,443530.3453
190779.8247,442527.528
190410.1258,443527.8647
190298.5159,443335.4153
187797.5256,444079.4733
187337.8164,444872.1001
187470.3647,444939.837
188840.5159,444306.7711
186803.195,444635.6174
190043.43,445490.2333
190232.5245,444978.6827
190005.1325,445250.5389
187260.2845,443802.3697
187062.224,443287.9669
190252.7906,444579.3407
190349.8859,444836.6736
190680.5369,442392.6453
190440.8276,443544.1612
193437.2338,446618.3987
190232.5245,444978.6827
193404.9586,443131.4767
194281.1363,450667.7796
189841.3502,445153.6102
189938.0921,444176.9393
187155.6474,442809.5605
190107.0454,445157.6264
186831.8108,444446.5546
188907.9661,444898.3676
186143.0395,443851.276
190232.5245,444978.6827
189897.262,443064.111
189615.0625,443826.4112
186501.2222,444255.4378
189354.7625,445505.0315
186501.2222,444255.4378
190197.6272,444245.5634
184274.0007,443267.9908
190109.5025,443608.5849
187685.4154,444958.1672
189044.9614,443127.8229
190005.1325,445250.5389
189680.6243,442862.924
189785.3469,442677.9945
184991.8167,442913.2057
190788.3052,441923.9975
188177.06,444088.7465
186112.599,443739.5837
190147.3342,442726.3943
189580.1951,444161.2973
190005.1325,445250.5389
190349.8859,444836.6736
186501.2222,444255.4378
195966.6892,442066.4583
189809.5272,443193.4193
189724.2654,443087.1845
188674.9951,443749.503
190284.8878,444717.7235
190005.1325,445250.5389
190779.8247,442527.528
187164.3245,444943.9093
189618.7529,444921.0787
189416.0414,444576.5378
189047.7731,444715.2185
198824.37,443011.4716
189416.0414,444576.5378
189699.984,443163.8169
185821.6948,443688.9218
185960.1646,443636.8129
187888.2722,443955.6145
188030.6371,444333.3708
190233.2222,443714.4269
195394.9883,454898.5217
184120.1154,443353.5358
190354.6652,444443.1613
190186.6021,443492.2396
191205.7915,442398.0568
190541.4991,442708.1409
191020.2644,442460.919
187434.7694,443559.9414
190403.8289,444726.8599
201463.6903,442429.1475
190847.6139,442507.7489
186691.3791,444505.9976
186739.5839,444505.7282
187062.2257,444080.4129
194140.34,455375.6228
188990.0368,443502.1147
187198.3,442838.8079
191095.9008,442345.0843
190294.5505,444763.2913
194140.34,455375.6228
189745.701,442920.717
186708.8729,444324.0062
189622.2404,444333.9997
190156.4,445369.5178
190032.6665,442529.4676
190144.8929,453302.0499
189593.3722,443585.7195
190294.0354,443760.7602
187843.1522,444702.3754
190349.8859,444836.6736
189781.8381,442977.6143
190349.8859,444836.6736
189019.5868,444529.4956
190005.1325,445250.5389
191044.7725,442204.8439
191096.3446,442232.03
189778.4643,443639.6288
189742.8465,445004.0875
190571.9281,442598.1448
184019.611,443333.6078
189757.9095,444158.1757
190822.8514,442253.1329
185740.5227,444132.4785
187873.0228,444588.608
184805.5472,443941.0129
188989.8403,443270.2976
189133.785,444562.756
189133.785,444562.756
190310.0029,443444.1646
190423.4487,443087.7583
189717.6804,442889.3983
188674.9951,443749.503
190005.1325,445250.5389
190005.1325,445250.5389
185575.0194,443102.5122
189708.3294,442846.4442
186047.6637,442190.4865
189879.8459,442398.0658
189699.8131,442925.7356
189737.3257,443496.7262
190005.1325,445250.5389
188840.5159,444306.7711
189638.7778,444422.8264
190382.1948,442429.657
188840.5159,444306.7711
186539.971,444487.85
186592.6752,444460.2969
187264.4761,442904.7597
189322.8621,445099.8952
190156.4,445369.5178
187877.0234,444325.8067
190031.9896,442731.7046
189691.915,442907.2876
187175.686,443131.4591
190496.4478,442645.3306
190390.5578,444688.5043
186842.8245,444385.0993
189946.3239,444144.8203
202524.096,443449.993
187209.6721,444763.0101
189996.1858,443204.9466
187219.2312,443293.7369
190491.8331,442477.3327
183745.8891,450300.6549
190087.1073,443547.9173
190420.6778,444753.2196
191570.0748,450042.8931
187009.8043,443285.607
184718.6638,444065.8109
186516.722,444441.6417
190110.3532,442817.3075
189758.9008,442917.1271
190180.8604,444703.9712
190065.0315,443582.2326
187912.0607,444111.4035
190156.4,445369.5178
204044.7899,444529.8404
193349.8476,450976.9236
188479.0197,444788.9698
189843.7637,443129.5351
190172.1499,442214.2841
190741.1581,442703.3118
187453.5183,443766.0172
188840.5159,444306.7711
185760.6664,442432.0382
187009.915,444706.6118
187495.8197,444825.2091
190845.2316,442639.4208
187240.2612,443558.1005
185941.5084,443352.3268
190332.2894,443786.9994
189921.7017,442286.6278
186686.548,444857.9507
190232.5245,444978.6827
191081.3201,442217.7906
204867.1758,445612.5347
185700.2296,442837.1912
189886.2033,442630.3843
187009.8043,443285.607
186149.0007,443754.9619
189819.6418,442680.8874
191020.2644,442460.919
190680.5369,442392.6453
189759.4481,443051.4854
190779.8247,442527.528
189946.556,442503.6737
195794.2753,442428.8552
190209.2591,442016.8774
200616.3049,451713.3743
186143.4618,443465.4864
187570.0824,443615.1457
190005.1325,445250.5389
205731.0693,451737.3914
187933.2014,444480.9749
185565.9015,442914.623
187890.2271,444378.7053
190901.9779,442466.8134
188177.06,444088.7465
189700.958,445138.5829
189277.7617,444671.5517
190447.7192,443342.9149
191076.8065,442473.593
190845.2316,442639.4208
189700.3348,442919.4212
190213.6938,443378.6443
188103.5374,444249.8627
190107.2962,443760.0981
186081.5035,443716.9126
190680.5369,442392.6453
190107.0454,445157.6264
,
190557.7193,443248.5501
190376.3678,444488.6229
187240.7341,444048.854
189730.2362,442846.2196
186219.2793,444995.5787
190270.261,441970.4275
191132.3684,442402.7754
189520.6761,443299.5926
190092.7331,442626.3202
190332.2894,443786.9994
189789.2392,443509.7318
190919.498,442584.8847
192974.3294,449985.5475
189748.5243,442893.2673
190232.5245,444978.6827
190909.528,442270.4926
190107.0454,445157.6264
201742.6635,446130.8692
189565.7858,443146.3935
190534.665,443381.6716
190186.4773,442016.1062
191132.3684,442402.7754
189505.0898,443415.9612
187286.7541,443484.9698
194265.0676,450433.691
187143.6171,442758.463
191111.9785,442446.6088
188840.5159,444306.7711
189749.1774,444501.1906
193307.1678,451329.8061
190680.5369,442392.6453
191864.5553,450383.8473
191173.6453,442467.4515
190146.6404,442701.1689
190105.7683,442829.4271
187573.6857,444635.9389
190887.1177,442324.7459
190349.8859,444836.6736
191005.361,442153.0214
189521.5471,444213.2633
189638.7778,444422.8264
190504.7782,442154.9928
190504.7782,442154.9928
190287.2246,444141.9907
190395.2219,443827.3095
186051.9942,443301.0437
191043.4513,442580.4728
188840.5159,444306.7711
189039.5013,444767.3752
189737.5631,443329.4594
188840.5159,444306.7711
190612.7794,442662.4219
190349.8859,444836.6736
190107.0454,445157.6264
189762.9313,442947.4975
210778.0707,442807.9162
193381.4041,451094.6719
189886.7428,442360.2508
186968.2885,442651.9078
191173.6453,442467.4515
190153.1351,442483.5322
188177.06,444088.7465
190275.5083,443176.0892
187009.8043,443285.607
189047.7731,444715.2185
191020.2644,442460.919
187829.3847,444534.7274
188840.5159,444306.7711
191229.8964,442414.7478
190887.1177,442324.7459
186153.1059,443388.5221
190688.7475,442618.7857
190007.6011,442789.2014
190078.5784,442075.1994
186011.5349,443908.8794
190313.3048,442425.1177
187923.2757,443993.6703
189681.5698,445054.2829
186568.0915,444560.523
187423.9326,443590.4442
189268.201,444475.5233
189921.4193,442572.4126
187861.9724,444613.5035
185622.3449,442722.1596
190030.9195,443601.6007
190106.1675,442885.338
186282.4047,444365.4672
190373.6522,443325.9231
186779.1825,444389.6946
190091.7874,442494.0097
207328.5906,451452.6947
189737.5631,443329.4594
186735.6844,444582.2983
191178.2979,442421.1481
189239.981,444439.8565
189067.276,444891.6056
190160.9837,443305.4262
188840.5159,444306.7711
191186.6158,442433.225
192601.1856,451344.9254
190107.0454,445157.6264
190231.2201,444204.047
189803.1034,442859.2335
189998.8291,443157.8754
188177.06,444088.7465
200147.9714,451008.6602
188177.06,444088.7465
188177.06,444088.7465
190021.5994,445497.3532
189776.8314,442796.8234
189879.8459,442398.0658
190349.8859,444836.6736
190005.1325,445250.5389
197374.5918,453675.4071
185826.3043,443583.8947
190314.4782,443727.5241
189256.9376,445038.5742
187136.0276,443981.1646
190109.521,443260.5515
190401.0213,443184.8182
190349.8859,444836.6736
187046.369,442668.7529
190310.336,442687.4623
189712.7595,444481.4116
186142.6239,443825.6583
190779.8247,442527.528
190005.1325,445250.5389
189887.4258,442471.2205
190987.6616,442224.1312
185721.912,442967.0677
187445.5441,443532.1878
186100.8549,443827.6719
206811.0448,454360.9066
184252.1265,441869.897
187629.4784,446940.8775
189781.9582,442691.5823
187146.233,442870.6036
191093.8439,442361.7244
190417.6502,444803.4833
188840.5159,444306.7711
190239.0852,444571.55
190055.1889,445491.4657
190232.5245,444978.6827
190090.0432,442230.7688
189277.7617,444671.5517
186017.9659,443879.981
189991.9241,445532.0569
191111.9785,442446.6088
201662.7905,451205.2443
202336.0319,445231.3207
185730.8768,443683.6242
188797.9229,443727.3005
189067.276,444891.6056
190479.9022,442751.4195
193307.4267,451152.3681
189858.8684,442474.2822
187303.6289,444815.3932
190415.3313,442596.2038
189388.1755,445363.9813
188840.2391,444795.6849
191076.8065,442473.593
190090.7732,444273.7447
186202.6499,446699.6334
189569.9732,443496.7759
190276.3662,444594.6365
189880.4497,443569.3526
197470.797,451217.3677
186372.0631,444673.4243
190005.1325,445250.5389
,
190461.7905,442368.0904
185900.6219,443678.2711
189277.7617,444671.5517
189160.4646,445246.0685
189959.5806,442508.5568
189625.7167,444348.1526
190005.1325,445250.5389
190232.5245,444978.6827
189133.785,444562.756
190090.9703,442209.8396
190156.4,445369.5178
191044.8649,442557.9029
186499.164,444433.4705
190284.7007,444651.002
190174.8396,443775.0716
187541.755,444897.7576
190428.8551,444770.7315
190005.1325,445250.5389
191095.9008,442345.0843
187885.0949,444562.247
190788.3052,441923.9975
190150.5869,444289.0516
186142.7736,443903.7959
187155.1615,442776.592
190349.8859,444836.6736
190447.2487,442558.3108
187051.2822,442619.4952
188003.5292,444392.5632
189283.3539,445145.4987
189676.7149,443070.0668
183764.4162,452307.5064
191090.0328,442436.2349
189743.1762,442962.1304
190272.7473,442929.2831
190223.7996,441992.6926
186051.9942,443301.0437
191095.9008,442345.0843
186239.0855,444927.4287
186389.4922,444625.767
191173.6453,442467.4515
190156.4,445369.5178
190418.5547,443254.9584
190156.4,445369.5178
186187.4755,444548.7548
190538.7655,443615.1089
187300.3215,443097.1933
190232.5245,444978.6827
185192.098,443482.0849
190052.6583,442115.9304
187570.0824,443615.1457
190523.67,443402.751
190538.4837,443417.009
190197.6272,444245.5634
190300.5777,444754.0213
190030.4837,444395.3298
186297.4917,444485.025
191191.1316,442491.8182
190232.5245,444978.6827
189925.9859,442579.6767
187360.4129,443536.1386
186356.0894,444705.3548
190460.8051,443352.8486
189728.2576,444488.5569
190156.4,445369.5178
187407.3696,443567.0695
187570.0824,443615.1457
187226.3817,443151.6272
186071.6377,444391.7548
190308.8926,444680.7115
189767.3298,443122.2578
190666.8644,442750.0167
190487.2115,443345.5364
190000.7135,443528.5181
186348.0344,444678.0255
190402.3107,444696.1645
189703.5925,442932.2784
189856.1788,443997.0241
185900.6219,443678.2711
189699.984,443163.8169
190349.8859,444836.6736
185325.9025,443527.4336
190197.6272,444245.5634
189622.5086,443636.5446
189618.7529,444921.0787
188056.0975,447817.4442
189747.1041,442901.4392
188953.5087,443287.8319
189505.0898,443415.9612
190326.8926,443463.2628
190330.4978,442029.8388
190339.5348,443684.8087
189689.7895,444014.461
190043.2314,442489.2491
185567.5809,443045.0476
190295.1415,443841.4554
190487.2115,443345.5364
190310.336,442687.4623
189123.6141,444418.831
189545.3635,444707.2157
189574.666,443530.8884
191044.8649,442557.9029
190180.6662,442436.7476
191020.2644,442460.919
189039.5013,444767.3752
188674.9951,443749.503
190156.4,445369.5178
,
188160.9182,444250.7055
190270.261,441970.4275
187485.5297,442909.7207
191239.6934,442430.4636
190347.0025,444770.1424
189067.276,444891.6056
190967.2579,442305.2167
190214.5991,444725.8227
189785.6807,442942.118
190405.9844,443271.7567
188129.6793,444284.2786
189983.4618,444400.3381
189900.6912,442353.0182
190538.4837,443417.009
187159.5998,442739.1362
185200,450940
186774.2564,444355.3485
189319.2998,445118.984
191047.3782,442322.7888
189765.521,444287.8672
186143.0395,443851.276
190359.9733,444778.533
184457.7917,443101.9986
186094.8279,443464.9413
186348.7056,444591.7391
204518.88,442703.5848
189721.577,442863.7137
190086.3163,442803.6958
202150.7788,446100.0134
190278.3115,444681.6897
189682.7994,444193.86
190232.5245,444978.6827
190680.5369,442392.6453
,
187183.9847,442725.3557
186135.7429,443820.8011
189521.9799,443927.4906
188840.5159,444306.7711
185317.5031,446518.7161
189919.8737,444428.2513
190349.8859,444836.6736
189169.6309,445232.9108
189932.6765,442285.9394
187785.8405,443997.1359
186203.0965,443846.6524
185846.0964,443129.2985
190238.8986,444742.036
187256.0248,442828.7574
190005.1325,445250.5389
186418.1807,444043.6735
189570.3609,444336.0513
189570.3609,444336.0513
189417.4996,443001.5389
190479.9022,442751.4195
191108.7961,442530.9479
189791.1995,442835.3788
190145.0793,442017.3165
187525.3398,443643.8332
189661.3589,443617.6339
188459.8084,444722.1211
188459.8084,444722.1211
189527.8153,443176.7787
190919.498,442584.8847
189067.276,444891.6056
186330.2288,444397.2888
189580.8147,443487.144
190353.5423,444760.4991
184891.1183,444080.0249
186890.1412,444270.73
186244.8624,445045.8014
189627.6748,443142.6337
191129.4855,442459.4482
,
189999.2139,443132.3922
185990.1621,443806.1442
189569.5265,444836.1846
190776.4685,442370.1437
184283.48,443305.6993
189747.1041,442901.4392
191098.9888,442400.1455
190174.8396,443775.0716
189714.7267,443162.2787
185953.0173,443754.9078
185674.4663,442833.6363
188047.6638,444357.2179
190232.5245,444978.6827
190349.8859,444836.6736
189805.4105,445556.6415
189770.3655,443192.0558
189697.0472,444029.9837
186611.8909,444203.0503
189858.8684,442474.2822
191161.7894,442448.0984
189690.7058,443020.5641
185325.9074,450029.6834
187273.5824,443984.6968
189062.8513,443427.6866
187827.6282,445053.0848
189416.0414,444576.5378
190546.8005,443393.671
190734.8123,442305.2309
189741.2861,442798.7427
189681.449,444964.8938
187933.0601,444434.1152
190232.5245,444978.6827
190232.5245,444978.6827
190232.5245,444978.6827
187933.2014,444480.9749
186172.7289,443879.446
190998.1698,442189.8981
189829.9339,442550.6498
187453.5183,443766.0172
189557.8496,443971.0203
190348.6741,443983.3352
186276.8492,444536.6789
189763.2589,442986.5798
193663.4529,451614.9846
190987.6616,442224.1312
186244.8624,445045.8014
189714.7704,443981.3569
189134.1545,444274.7299
191161.7894,442448.0984
190112.5077,442012.1712
189775.1474,443028.2978
187425.3288,443529.4284
189950.7716,443952.1633
191061.1472,442377.1254
186489.8227,444466.2973
190801.7169,442728.1349
186144.8808,443706.5707
188090.8768,444324.7205
201013.6154,454028.8643
187134.2319,443935.2774
186239.375,444311.7415
189762.2029,444173.2082
187504.6241,442933.0546
190284.7007,444651.002
193451.0995,451075.6986
188827.4266,443736.5456
185934.9075,443806.4301
190156.4,445369.5178
190403.5667,444677.3251
188840.5159,444306.7711
189809.0966,443174.1691
190272.7473,442929.2831
190314.4782,443727.5241
189629.5895,444370.856
186153.1059,443388.5221
191173.8341,442316.3252
190063.0452,442764.5016
189665.254,444010.0178
190197.6272,444245.5634
189277.7617,444671.5517
188895.8441,447480.9796
190232.5245,444978.6827
190232.5245,444978.6827
190232.5245,444978.6827
189706.6194,444854.8274
189619.308,444402.6389
190232.5245,444978.6827
190232.5245,444978.6827
190612.7794,442662.4219
187571.9576,443401.337
190232.5245,444978.6827
190232.5245,444978.6827
190232.5245,444978.6827
190132.2346,442831.4729
190232.5245,444978.6827
190496.4478,442645.3306
189772.8761,445262.4938
190326.6188,444757.4245
187172.6514,442866.459
190043.8983,443069.7392
190426.9884,444788.9748
190537.6486,443626.8665
190065.4634,442096.0785
187013.0372,443070.8676
190232.5245,444978.6827
190122.6692,442715.2773
186535.7564,444431.9403
,
190144.4549,441980.4501
191280.6577,442477.3456
189713.2904,445458.3357
187861.9724,444613.5035
186081.0163,443948.7201
191200.7229,442456.4014
188968.1059,442704.9936
190741.1581,442703.3118
188840.5159,444306.7711
191045.6788,442271.3478
190232.5245,444978.6827
190232.5245,444978.6827
190052.3167,444263.381
190612.7794,442662.4219
189959.0963,442237.8877
190413.4023,443181.4207
184019.611,443333.6078
190344.514,443902.6318
190734.8123,442305.2309
186117.9026,443878.0448
190005.1325,445250.5389
189747.6254,442928.6224
187826.2048,444623.1444
190286.195,444669.5922
201957.0682,445393.1081
190195.7125,442156.5616
190612.7794,442662.4219
189679.7749,443622.0419
187145.6307,443293.4559
190065.4634,442096.0785
190232.5245,444978.6827
189767.5257,442832.2425
186345.4329,444350.2962
190005.1325,445250.5389
190150.5869,444289.0516
189593.3783,443472.5993
187300.2737,442779.2698
187488.3586,444947.4195
191189.1711,442374.3257
190845.2316,442639.4208
189187.3294,445223.9652
186728.3847,444419.281
190174.0276,442031.7237
190005.1325,445250.5389
188148.0681,444265.2544
186768.9042,444375.2416
187308.2582,443841.0018
,
186343.1928,444568.1057
190612.7794,442662.4219
189965.6207,444344.1549
187156.3984,442759.4775
188674.9951,443749.503
190424.4404,444821.1129
190075.4384,442200.6929
188840.5159,444306.7711
190005.1325,445250.5389
186849.2919,444018.6367
190314.4782,443727.5241
190009.95,442174.1711
190023.2664,442152.8138
189837.9127,442311.2366
190003.0183,442748.5412
189520.8894,443568.0003
187088.6997,443076.6824
184283.48,443305.6993
189771.941,443052.9066
190990.9558,442338.8424
189467.9073,444415.0813
191162.9434,442509.4812
190504.7782,442154.9928
190232.5245,444978.6827
189134.1545,444274.7299
191020.2644,442460.919
187064.0896,444732.2792
190987.6616,442224.1312
190987.6616,442224.1312
186767.8755,444395.5527
190414.8056,443172.3303
188797.9229,443727.3005
190232.5245,444978.6827
189738.5501,443155.0579
190916.204,442206.8872
185719.5574,447320.0947
186142.7736,443903.7959
192344.5441,452002.2787
186933.2713,445172.4959
189133.785,444562.756
187058.1172,442675.2061
191280.6577,442477.3456
187616.0891,444951.4865
187657.101,444611.3918
190310.0029,443444.1646
186257.3898,444975.6566
190680.5369,442392.6453
190020.5474,442981.0359
190411.4272,444812.6495
190612.7794,442662.4219
190232.5245,444978.6827
186391.7691,443886.3166
190089.2345,442470.6005
190232.5245,444978.6827
190005.1325,445250.5389
189969.1308,443542.5571
189553.0398,443441.9838
187240.7341,444048.854
189727.0025,443158.908
186539.971,444487.85
190005.1325,445250.5389
185737.4979,442700.9092
190232.6529,443111.663
190005.1325,445250.5389
188077.037,444338.3435
189576.4558,443518.5628
190068.2889,442783.3656
186944.235,442743.4667
189256.986,445319.934
191020.2644,442460.919
190390.6367,444798.9456
188161.602,444203.7291
190680.5369,442392.6453
190395.2219,443827.3095
190600.9,442482.539
189682.7994,444193.86
190262.6191,444705.7664
191104.0568,442246.6655
190005.1325,445250.5389
186663.0052,444380.5516
187363.494,444288.4218
186522.6546,444479.6864
189567.7342,444449.6887
189929.6095,442256.2009
189593.3783,443472.5993
190822.8514,442253.1329
190319.4397,444752.7867
189830.2315,443050.9685
185598.7177,442942.9712
191189.0443,441186.9713
185185.585,443555.1061
190894.5086,442148.0222
190085.6598,444119.1789
191029.3071,442318.4466
189799.4246,443065.0865
189757.9517,443090.9646
188177.06,444088.7465
187020.6006,442702.1423
185195.4296,443550.1424
188185.6234,444226.4467
185991.1382,443376.9249
189580.8147,443487.144
185640.1449,442936.9984
190671.4367,442219.1375
209096.6534,444937.1291
186149.0007,443754.9619
187278.3143,443693.144
190029.2018,442950.6678
187123.5571,442681.3623
191063.4582,442184.7909
190226.3622,443116.1477
189983.7351,443082.2804
190021.7319,442208.0899
190419.9962,443759.3203
193844.1691,446511.7833
187086.4825,443100.7648
189694.9375,443991.0868
190245.4332,444625.4658
189878.4171,442586.7057
186229.8178,444430.1553
190479.2937,443368.242
187174.3048,442784.2212
186219.2127,444302.2438
189275.2312,445151.5777
190232.5245,444978.6827
190356.1741,444696.3948
189694.9375,443991.0868
190571.9281,442598.1448
186811.1494,444350.0187
187062.224,443287.9669
184832.9089,443850.0262
188152.5685,444106.6038
187504.6132,444886.7982
186135.7429,443820.8011
190192.1965,446039.0176
185593,450880
186767.2406,444333.5379
,
190232.5245,444978.6827
186246.9681,445003.1237
189760.1158,442882.9815
186090.0795,443731.4812
186156.0851,443421.0664
187829.3847,444534.7274
188199.0509,444210.3103
191091.7189,442412.6735
189187.7729,445263.7007
189985.7952,444608.9231
189824.5996,442987.1279
190691.4984,445636.2797
190233.2222,443714.4269
187529.287,443706.9163
190822.8514,442253.1329
190010.4331,443100.5451
190418.7888,444737.3128
185994.4672,443747.2626
188840.5159,444306.7711
190088.2048,443277.356
190005.1325,445250.5389
190395.2219,443827.3095
189726.2224,443022.7486
189579.3585,443636.776
187471.8429,443829.6261
190156.4,445369.5178
191200.7229,442456.4014
190349.8859,444836.6736
183972.0032,443413.9498
190005.1325,445250.5389
186738.107,444549.2179
201655.6584,452468.7712
187835.0311,444602.7262
187262.4306,442698.1847
188114.4044,444166.1984
186108.3934,443469.9301
187222.986,444454.3956
189796.7324,442941.38
189975.257,444184.3315
189731.1663,442959.2811
190220.8072,443091.9911
203906.0314,453254.3947
190232.5245,444978.6827
190380.8908,441977.4478
188840.5159,444306.7711
185742.0089,443628.7296
191005.361,442153.0214
190680.5369,442392.6453
190822.8514,442253.1329
186522.6546,444479.6864
190504.7782,442154.9928
190779.8247,442527.528
,
190779.8247,442527.528
185733.155,442987.8088
187923.8081,444589.5938
184863.9339,443965.843
190273.2474,442442.114
190023.2664,442152.8138
186044.4529,443434.554
186501.2222,444255.4378
190273.1353,444612.127
191079.4725,442284.2884
190648.4461,442554.6362
191076.8065,442473.593
189681.5698,445054.2829
189133.785,444562.756
190776.4685,442370.1437
186263.2648,443475.0222
190140.2761,442909.7963
185893.5439,443673.3712
187245.7105,443205.2685
190392.0135,444599.2324
189701.4909,444475.9181
184019.611,443333.6078
184018.0144,443297.7176
190648.4461,442554.6362
189364.1653,445473.4281
187183.9847,442725.3557
189813.2652,442583.9303
191020.2644,442460.919
186015.7384,443657.6143
203710.655,441500.055
204685.4525,454426.1243
189641.6763,444369.6069
189751.9979,444337.7
190136.5377,442002.9979
188119.2681,444296.4728
191081.3201,442217.7906
188674.9951,443749.503
190116.4715,443528.0026
187425.3288,443529.4284
187233.0427,443065.0706
189781.8381,442977.6143
188652.0426,443629.4163
193219.11,451119.815
189216.7051,445295.0689
189965.1185,442256.1681
189678.841,442843.453
211846.4599,448936.7333
189698.6269,442939.027
190967.2579,442305.2167
190046.6076,443590.4358
186143.0395,443851.276
185865.6921,443375.8343
186111.649,443893.9554
189428.7501,443151.4473
187076.6942,443099.8072
189734.5534,443014.3205
189619.308,444402.6389
190319.4397,444752.7867
189014.3046,444815.7758
189841.3502,445153.6102
186178.3397,444495.5607
191020.2644,442460.919
190146.8131,444800.3529
190822.8514,442253.1329
187394.972,442918.2062
189902.6033,442648.535
190680.5369,442392.6453
189932.6765,442285.9394
187450.6735,444925.0821
190376.4663,444709.0197
194276.313,449686.1663
,
189298.0962,445154.5306
186676.5018,444475.4065
190880.1174,442204.7883
208347.1957,455106.465
190173.455,443642.42
188990.0368,443502.1147
186797.6491,444425.1846
190987.4896,442121.8297
197584.0986,442311.3041
187249.954,443152.8301
190005.1325,445250.5389
186511.4353,444404.8051
185793.4738,442396.3508
190192.7675,444706.217
190056.2298,444357.9008
190676.9462,442113.9161
190609.4137,442782.0306
187267.2732,443935.7014
190680.5369,442392.6453
190447.2487,442558.3108
186230.7966,444951.0705
185975.9038,447804.9381
190126.3395,443109.6165
186991.4724,442703.8319
190071.2819,443538.8427
190331.7732,444650.1637
189817.3977,443556.134
189580.8147,443487.144
190540.8263,441868.7075
190272.7473,442929.2831
190226.3622,443116.1477
189713.2904,445458.3357
185685.27,442867.98
190680.5369,442392.6453
186379.4069,443788.8998
189416.0414,444576.5378
189567.7342,444449.6887
186555.4582,443809.0772
189203.121,445241.9208
187002.9085,442669.3291
187887.6549,444627.737
185737.4979,442700.9092
190284.8878,444717.7235
190557.7193,443248.5501
187692.85,443277.6096
190434.1689,444826.4534
190680.5369,442392.6453
191172.4825,443535.6795
190229.5151,444735.6321
189539.0089,443356.1273
189505.3172,445273.4227
190420.5109,444690.707
188840.5159,444306.7711
185979.1927,443245.18
190741.1581,442703.3118
189663.5851,444061.9062
189741.3875,444273.0553
195114.5368,441891.9371
190916.204,442206.8872
190609.4137,442782.0306
193597.5777,443229.1604
190107.0454,445157.6264
189976.3913,442235.2792
190680.5369,442392.6453
190098.7935,442085.2668
190553.1993,442817.1014
186053.2309,443437.8452
199038.6001,443284.8048
200972.0786,443185.3449
190146.9296,442862.2283
190504.7782,442154.9928
187208.3534,442714.4498
187020.9062,444100.6102
190168.6101,442933.7531
185259.1853,450932.3598
186535.7564,444431.9403
190229.5151,444735.6321
189785.1986,442801.5725
190023.2664,442152.8138
189268.201,444475.5233
184861.891,443913.0116
190363.8005,442418.9281
185740.5227,444132.4785
189649.9774,443171.4155
189809.577,442872.0057
190395.2219,443827.3095
194809.005,441881.7268
188199.0509,444210.3103
190528.1469,443612.1835
184129.4185,443314.2814
188953.5087,443287.8319
190232.5245,444978.6827
190959.4548,442654.7997
190409.8845,442216.3175
185865.6921,443375.8343
190822.8514,442253.1329
186841.1351,444058.491
190395.2219,443827.3095
189599.6287,444421.4789
189801.1429,442725.0488
189521.8818,443941.6187
190156.4,445369.5178
189739.73,442953.9511
187657.101,444611.3918
187657.101,444611.3918
190344.1916,444414.1709
187221.9193,443119.5125
190680.5369,442392.6453
190184.6638,442033.9041
187368.0637,443835.0834
189995.7741,443536.6062
188840.5159,444306.7711
190008.1157,443076.1618
203280.5456,460430.2784
187313.6094,443232.0096
185760.6664,442432.0382
190648.4461,442554.6362
190343.2099,444688.2828
190245.4332,444625.4658
190887.1177,442324.7459
190447.2487,442558.3108
192065.1202,456149.3649
203066.797,442425.6445
187923.2757,443993.6703
190042.1973,442101.5653
190369.7463,442842.9691
186798.9635,444165.9229
189781.8381,442977.6143
187146.233,442870.6036
188084.8051,443694.4269
199006.8372,452085.9644
190232.5245,444978.6827
189999.1196,442773.2082
189787.2012,443004.3907
186881.9728,444337.3988
187387.1901,444911.2954
190662.7808,441973.6031
188840.5159,444306.7711
191030.32,442181.096
190822.8514,442253.1329
187387.1901,444911.2954
184035.7033,441635.5305
186499.164,444433.4705
